source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
8	13	6	31	222	105	65	24524	2018-05-06 04:38:49	40013	1525552729755	313
50	53	7	31	239	85	69	19146	2018-05-06 04:38:49	40053	1525552729788	314
52	77	3	31	211	78	66	25404	2018-05-06 04:38:49	40077	1525552729821	315
50	38	9	31	225	86	69	20464	2018-05-06 04:38:49	40038	1525552729856	316
52	44	2	31	218	103	69	25725	2018-05-06 04:38:49	40044	1525552729888	317
139	122	3	31	1	96	67	23852	2018-05-06 04:38:49	40122	1525552729921	318
115	123	9	31	225	108	66	17968	2018-05-06 04:38:49	40123	1525552729958	319
50	53	8	31	239	85	69	19208	2018-05-06 04:38:50	40053	1525552730023	320
52	33	2	31	207	67	66	26230	2018-05-06 04:38:50	40033	1525552730064	321
52	77	4	31	212	78	66	25464	2018-05-06 04:38:50	40077	1525552730106	322
8	67	1	31	216	102	68	22545	2018-05-06 04:38:50	40067	1525552730148	323
117	122	8	31	210	63	67	23875	2018-05-06 04:38:50	40122	1525552730181	324
52	24	2	31	211	98	69	26254	2018-05-06 04:38:50	40024	1525552730215	325
8	3	7	31	211	74	68	24822	2018-05-06 04:38:50	40003	1525552730248	326
117	131	2	31	226	102	69	23744	2018-05-06 04:38:50	40131	1525552730281	327
10	12	0	31	240	104	69	29914	2018-05-06 04:38:50	40012	1525552730356	328
52	77	5	31	212	80	66	25519	2018-05-06 04:38:50	40077	1525552730390	329
52	32	1	31	214	97	69	26172	2018-05-06 04:38:50	40032	1525552730423	330
50	40	6	31	234	81	69	19152	2018-05-06 04:38:50	40040	1525552730457	331
139	122	4	31	1	94	67	23909	2018-05-06 04:38:50	40122	1525552730523	332
